@relation 'CS_DOMINGO_TST-weka.filters.unsupervised.attribute.NumericToNominal-R2-10,20-22,43'

@attribute DURATION_MAX numeric
@attribute STARTHOUR_1 {0,1}
@attribute STARTHOUR_2 {0,1}
@attribute STARTHOUR_3 {0,1}
@attribute STARTHOUR_4 {0,1}
@attribute STARTHOUR_5 {0,1}
@attribute STARTHOUR_6 {0,1}
@attribute TURNO_1 {0,1}
@attribute TURNO_2 {0,1}
@attribute TURNO_3 {0,1}
@attribute DURATION numeric
@attribute CCOUNT numeric
@attribute CMINPRICE numeric
@attribute CMAXPRICE numeric
@attribute CSUMPRICE numeric
@attribute BCOUNT numeric
@attribute BMINPRICE numeric
@attribute BMAXPRICE numeric
@attribute BSUMPRICE numeric
@attribute BSTEP {0.375,0.5,0.625,0.75,0.875,1}
@attribute ONLINESTATUS_1 {0,1}
@attribute AVAILABILITY_1 {0,1}
@attribute QTD_SESSION numeric
@attribute MIN_STARTHOUR numeric
@attribute MIN_CCOUNT numeric
@attribute MAX_CCOUNT numeric
@attribute MIN_CMAXPRICE numeric
@attribute MAX_CMAXPRICE numeric
@attribute MIN_CMINPRICE numeric
@attribute MAX_CMINPRICE numeric
@attribute MIN_CSUMPRICE numeric
@attribute MAX_CSUMPRICE numeric
@attribute MIN_BCOUNT numeric
@attribute MAX_BCOUNT numeric
@attribute MIN_BMINPRICE numeric
@attribute MAX_BMINPRICE numeric
@attribute MIN_BMAXPRICE numeric
@attribute MAX_BMAXPRICE numeric
@attribute MIN_BSUMPRICE numeric
@attribute MAX_BSUMPRICE numeric
@attribute MIN_BSTEP numeric
@attribute MAX_BSTEP numeric
@attribute CLASSE_1 {0,1}

@data
1,0,1,1,1,0,0,0,1,0,1,0.391667,0.55,0.679196,0.49537,0.5,0.5,0.825,0.691176,0.625,0,0,0.410714,0.291667,0.375,0.391667,0.457317,0.679577,0.595238,0.496324,0.402027,0.494727,0,0.5,0.534091,0.463235,0.492424,0.784091,0.492424,0.620434,0,0.5,0
1,1,0,0,1,0,1,1,0,0,1,0.458333,1,1,1,0.375,1,1,1,0.5,0,1,0.375,0.708333,0.675,0.458333,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.4375,0
0.899635,1,1,1,0,0,0,1,0,0,0.899635,0.408333,0.4,0.381993,0.385802,0.375,0.446429,0.4,0.375,1,0,0,0.517857,0.666667,0.525,0.408333,0.411585,0.380282,0.416667,0.386029,0.432432,0.384615,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.6875,1
0.375912,1,1,0,1,0,0,1,0,0,0.375912,0.325,0.325,0.329545,0.344136,0.25,0.339286,0.325,0.330882,0.5,0,1,0.482143,0.5,0.275,0.325,0.320122,0.327465,0.327381,0.330882,0.341216,0.342742,0,0.25,0.329545,0.330882,0.32197,0.329545,0.32197,0.340753,0,0.5625,0
0.351277,1,0,1,0,1,0,1,0,0,0.351277,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.541667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.59708,1,0,1,1,0,0,1,0,0,0.59708,0.425,1,1,0.998457,0.5,1,1,1,1,0,0,0.696429,0.625,0.375,0.425,1,1,1,1,0.989865,1,0,0.5,1,1,1,1,1,1,0,0.6875,1
0.572628,0,1,0,0,1,1,0,0,1,0.572628,0.941667,0.35,0.399476,0.496914,0.875,0.385714,0.375,0.439706,0.5,0,0,0.589286,0.166667,0.825,0.941667,0.442073,0.397887,0.357143,0.349265,0.432432,0.496278,0,0.875,0.388636,0.389706,0.397727,0.375,0.397727,0.425228,0,0.4375,0
0.358759,0,1,1,1,0,0,0,1,0,0.358759,0.358333,0.55,0.408217,0.371914,0.375,0.5,0.4375,0.397059,0.375,1,1,0.339286,0.291667,0.375,0.358333,0.457317,0.40669,0.595238,0.496324,0.402027,0.370658,0,0.375,0.534091,0.463235,0.492424,0.431818,0.492424,0.392123,0,0.375,0
0.557482,1,1,1,0,0,0,1,0,0,0.557482,0.425,1,1,1,0.625,1,1,1,1,0,0,1,0.666667,0.425,0.425,1,1,1,1,1,1,0,0.625,1,1,1,1,1,1,0,0.6875,1
0.516606,1,0,0,0,1,1,0,1,0,0.516606,0.491667,0.425,0.369755,0.39537,0.375,0.410714,0.375,0.360294,1,0,0,0.589286,0.333333,0.575,0.491667,0.390244,0.367958,0.446429,0.404412,0.412838,0.394231,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.6875,1
0.390511,1,0,1,1,0,0,1,0,0,0.390511,0.475,0.625,0.434441,0.455247,0.5,0.553571,0.475,0.507353,1,0,0,0.625,0.625,0.425,0.475,0.503049,0.433099,0.684524,0.551471,0.462838,0.454404,0,0.5,0.602273,0.507353,0.549242,0.465909,0.549242,0.47774,0,0.6875,1
0.663869,1,0,0,1,1,0,1,0,0,0.663869,0.858333,1,1,1,0.375,1,1,0.983824,0.5,0,0,0.375,0.583333,1,0.858333,1,1,1,1,1,1,0,0.375,1,1,1,1,1,0.847603,0,0.4375,0
0.473905,1,0,0,1,0,1,1,0,0,0.473905,0.441667,0.725,0.504371,0.492284,0.375,0.696429,0.575,0.477941,0.375,1,1,0.339286,0.708333,0.625,0.441667,0.625,0.503521,0.803571,0.625,0.665541,0.491625,0,0.375,0.784091,0.625,0.700758,0.556818,0.700758,0.454909,0,0.375,0
0.356022,1,0,1,1,0,0,1,0,0,0.356022,0.358333,0.525,0.399476,0.368827,0.375,0.482143,0.425,0.389706,0.375,1,1,0.339286,0.625,0.375,0.358333,0.442073,0.397887,0.565476,0.477941,0.39527,0.367556,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.375,0
0.725912,1,1,0,0,1,0,0,1,0,0.725912,0.725,0.33,0.434441,0.521914,0.375,0.464286,0.4125,0.382353,0.5,0,0,0.375,0.458333,0.525,0.725,0.426829,0.433099,0.333333,0.459559,0.459459,0.521402,0,0.375,0.488636,0.433824,0.454545,0.409091,0.454545,0.380708,0,0.4375,0
0.354927,1,1,0,0,0,1,0,1,0,0.354927,0.358333,0.45,0.373252,0.359568,0.375,0.428571,0.3875,0.367647,0.375,1,1,0.339286,0.416667,0.375,0.358333,0.396341,0.371479,0.47619,0.422794,0.375,0.358251,0,0.375,0.443182,0.404412,0.416667,0.386364,0.416667,0.369292,0,0.375,0
0.554197,1,0,0,1,1,0,1,0,0,0.554197,0.808333,0.33,0.36451,0.407099,0.5,0.371429,0.3475,0.357353,0.375,0,0,0.553571,0.583333,1,0.808333,0.347561,0.362676,0.333333,0.363971,0.432432,0.406017,0,0.5,0.370455,0.357353,0.356061,0.35,0.356061,0.361301,0,0.5,1
0.477555,1,0,0,1,1,0,1,0,0,0.477555,0.391667,0.925,0.626748,0.53858,0.375,0.946429,0.75,0.580882,1,0,0,0.696429,0.583333,0.475,0.391667,0.838415,0.626761,1,0.772059,0.766892,0.538151,0,0.375,1,0.830882,0.965909,0.715909,0.965909,0.534817,0,0.6875,1
0.731387,0,1,1,1,0,0,0,1,0,0.731387,0.558333,0.425,0.673951,0.608951,0.625,0.589286,0.5,0.639706,1,0,0,1,0.291667,0.425,0.558333,0.533537,0.674296,0.446429,0.588235,0.483108,0.608871,0,0.625,0.647727,0.536765,0.587121,0.488636,0.587121,0.580479,0,0.6875,1
0.50146,1,1,0,0,1,0,0,1,0,0.50146,0.525,0.525,0.399476,0.368827,0.375,0.482143,0.425,0.389706,1,0,0,0.553571,0.458333,0.875,0.525,0.442073,0.397887,0.565476,0.477941,0.39527,0.367556,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.6875,1
0.377007,1,0,0,1,1,0,1,0,0,0.377007,0.408333,0.675,0.451923,0.430556,0.375,0.589286,0.5,0.433824,0.5,0,0,0.410714,0.583333,0.375,0.408333,0.533537,0.450704,0.744048,0.588235,0.435811,0.429591,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.4375,0
0.360219,1,0,0,0,1,1,0,1,0,0.360219,0.375,0.475,0.381993,0.371914,0.5,0.446429,0.4,0.419118,0.375,1,1,0.410714,0.333333,0.375,0.375,0.411585,0.380282,0.505952,0.441176,0.381757,0.370658,0,0.5,0.465909,0.419118,0.435606,0.397727,0.435606,0.409247,0,0.5,0
0.350912,1,1,1,0,0,0,1,0,0,0.350912,0.358333,0.39,0.352273,0.35216,0.375,0.385714,0.3575,0.35,0.375,1,1,0.339286,0.666667,0.375,0.358333,0.359756,0.350352,0.404762,0.378676,0.358784,0.350806,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.375,0
0.540146,1,0,0,0,1,1,0,1,0,0.540146,0.775,0.375,0.679196,0.64537,0.625,0.375,0.5,0.463235,0.375,1,1,0.410714,0.333333,0.425,0.775,0.35061,0.679577,0.386905,0.367647,0.361486,0.645471,0,0.625,0.375,0.360294,0.359848,0.488636,0.359848,0.443493,0,0.375,0
0.920255,1,0,1,0,0,1,0,1,0,0.920255,1,0.33,0.347028,0.483951,1,0.342857,0.35,0.376471,0.375,1,1,0.517857,0.375,1,1,0.323171,0.34507,0.333333,0.334559,0.362162,0.483251,0,1,0.334091,0.333824,0.325758,0.352273,0.325758,0.376142,0,0.375,0
0.360766,1,0,0,1,0,1,1,0,0,0.360766,0.358333,0.425,0.36451,0.350309,0.375,0.339286,0.325,0.330882,0.625,0,0,0.375,0.708333,0.375,0.358333,0.381098,0.362676,0.446429,0.404412,0.35473,0.348945,0,0.375,0.329545,0.330882,0.32197,0.329545,0.32197,0.340753,0,0.5,0
0.663686,1,0,1,0,0,1,0,1,0,0.663686,0.441667,0.39,0.361014,0.375309,0.375,0.385714,0.3575,0.35,0.375,1,1,0.375,0.375,0.625,0.458333,0.375,0.359155,0.404762,0.378676,0.409459,0.378102,0,0.5,0.388636,0.369118,0.371212,0.359091,0.371212,0.370434,0,0.375,0
0.566788,1,1,0,1,0,0,1,0,0,0.566788,0.641667,0.36,0.355769,0.407099,0.75,0.375,0.3625,0.411765,0.375,0,0,0.553571,0.5,0.525,0.641667,0.35061,0.353873,0.369048,0.367647,0.368243,0.406017,0,0.75,0.375,0.360294,0.359848,0.363636,0.359848,0.403539,0,0.5,1
0.355839,1,0,1,0,1,0,1,0,0,0.355839,0.358333,0.675,0.451923,0.387346,0.375,0.589286,0.5,0.433824,0.625,0,0,0.375,0.541667,0.375,0.358333,0.533537,0.450704,0.744048,0.588235,0.435811,0.386166,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.5,0
0.355292,1,1,1,0,0,0,1,0,0,0.355292,0.358333,0.425,0.36451,0.356481,0.375,0.410714,0.375,0.360294,0.375,1,1,0.339286,0.666667,0.375,0.358333,0.381098,0.362676,0.446429,0.404412,0.368243,0.355149,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.375,0
1,0,1,1,0,1,0,0,1,0,1,1,0.345,0.486888,1,1,0.353571,0.55,0.667647,1,0,0,0.982143,0.25,0.975,1,0.594512,0.485915,0.35119,0.345588,1,1,0,1,0.347727,0.342647,0.337121,0.534091,0.337121,0.602169,0,0.6875,0
0.409124,1,0,1,0,1,0,1,0,0,0.409124,0.358333,0.375,0.347028,0.350309,0.5,0.375,0.35,0.360294,0.5,0,1,0.803571,0.541667,0.325,0.358333,0.35061,0.34507,0.386905,0.367647,0.347973,0.348945,0,0.5,0.375,0.360294,0.359848,0.352273,0.359848,0.363584,0,0.4375,0
0.417701,1,1,0,0,0,1,0,1,0,0.417701,0.608333,0.725,0.504371,0.492284,0.375,0.696429,0.575,0.477941,0.375,1,1,0.339286,0.416667,1,0.608333,0.625,0.503521,0.803571,0.625,0.665541,0.491625,0,0.375,0.784091,0.625,0.700758,0.556818,0.700758,0.454909,0,0.375,0
0.40365,1,1,0,0,1,0,0,1,0,0.40365,0.408333,0.52,0.479895,0.440123,0.5,0.517857,0.54,0.530882,0.625,0,0,0.732143,0.458333,0.425,0.408333,0.472561,0.478873,0.559524,0.474265,0.435135,0.439206,0,0.5,0.556818,0.477941,0.511364,0.525,0.511364,0.496005,0,0.5,0
0.387956,0,1,0,1,0,1,0,0,1,0.387956,0.458333,0.475,0.408217,0.424383,0.375,0.446429,0.4,0.375,0.625,0,0,0.410714,0.208333,0.675,0.458333,0.457317,0.40669,0.505952,0.441176,0.516892,0.423387,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.5,0
1,1,0,1,0,0,1,0,1,0,1,0.575,0.345,0.347028,0.366975,0.75,0.353571,0.3375,0.358824,0.375,1,1,0.446429,0.375,0.575,0.575,0.35061,0.34507,0.35119,0.349265,0.361486,0.365695,0,0.75,0.347727,0.345588,0.340909,0.340909,0.340909,0.362443,0,0.375,0
0.543613,1,0,1,1,0,0,1,0,0,0.543613,0.425,1,0.992133,1,0.375,1,1,0.888235,0.625,0,0,0.446429,0.625,0.575,0.425,1,0.994718,1,1,1,1,0,0.375,1,1,1,1,1,0.773402,0,0.5,0
0.388686,0,0,1,1,1,0,0,0,1,0.388686,0.458333,0.355,0.347028,0.362346,0.375,0.375,0.35,0.345588,0.375,1,1,0.339286,0.125,0.675,0.458333,0.35061,0.34507,0.363095,0.352941,0.381081,0.361042,0,0.375,0.375,0.360294,0.359848,0.352273,0.359848,0.352169,0,0.375,0
0.380292,1,1,0,1,0,0,1,0,0,0.380292,0.491667,0.375,0.36451,0.381173,0.5,0.375,0.375,0.375,0.375,1,1,0.375,0.5,0.425,0.491667,0.35061,0.362676,0.386905,0.367647,0.361486,0.379963,0,0.5,0.375,0.360294,0.359848,0.375,0.359848,0.375,0,0.375,0
0.475365,1,0,1,0,0,1,0,1,0,0.475365,0.358333,0.41,0.381993,0.358642,0.5,0.4,0.4,0.4,0.375,0,0,0.696429,0.375,0.325,0.358333,0.411585,0.380282,0.428571,0.441176,0.361486,0.35732,0,0.5,0.406818,0.419118,0.435606,0.397727,0.435606,0.394406,0,0.5,1
0.542701,1,1,0,0,1,0,0,1,0,0.542701,0.491667,0.45,0.521853,0.447531,0.375,0.517857,0.45,0.404412,0.375,0,0,0.553571,0.458333,0.625,0.491667,0.655488,0.521127,0.47619,0.514706,0.483108,0.44665,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.5,1
0.357664,0,0,1,1,0,1,0,0,1,0.357664,0.391667,0.625,0.451923,0.421296,0.375,0.553571,0.475,0.419118,0.375,1,1,0.339286,0.041667,0.475,0.391667,0.533537,0.450704,0.684524,0.551471,0.510135,0.420285,0,0.375,0.602273,0.507353,0.549242,0.465909,0.549242,0.409247,0,0.375,0
0.72354,1,0,1,0,0,1,0,1,0,0.72354,0.775,0.375,0.388986,0.531481,0.625,0.375,0.41,0.444118,0.375,1,1,0.410714,0.375,0.725,0.775,0.359756,0.387324,0.386905,0.367647,0.412162,0.531017,0,0.625,0.375,0.360294,0.359848,0.406818,0.359848,0.428653,0,0.375,0
0.349635,1,0,1,0,1,0,1,0,0,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.541667,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.378285,1,1,1,0,0,0,1,0,0,0.378285,0.391667,0.36,0.416958,0.376235,0.375,0.364286,0.3425,0.341176,0.5,0,0,0.410714,0.666667,0.475,0.391667,0.472561,0.415493,0.369048,0.356618,0.411486,0.375,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.369708,1,1,0,0,1,0,0,1,0,0.369708,0.425,1,0.717657,0.733025,0.5,1,0.88,0.983824,0.5,0,1,0.410714,0.458333,0.425,0.425,0.996951,0.71831,1,0.882353,0.742568,0.733561,0,0.5,1,0.983824,1,0.834091,1,0.847603,0,0.4375,0
0.917883,1,0,1,0,0,1,0,1,0,0.917883,0.808333,0.365,0.434441,0.414198,0.625,0.371429,0.475,0.451471,0.375,1,1,0.410714,0.375,0.375,0.808333,0.347561,0.433099,0.375,0.363971,0.353378,0.413151,0,0.625,0.370455,0.357353,0.356061,0.465909,0.356061,0.434361,0,0.375,0
0.359489,1,1,0,0,0,1,0,1,0,0.359489,0.375,0.575,0.416958,0.390432,0.375,0.517857,0.45,0.404412,0.375,1,1,0.339286,0.416667,0.425,0.375,0.472561,0.415493,0.625,0.514706,0.442568,0.389268,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.375,0
0.349635,0,1,0,0,1,1,0,0,1,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.166667,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.585401,1,0,1,0,0,1,0,1,0,0.585401,0.441667,0.825,0.504371,0.560185,0.5,0.696429,0.575,0.625,0.625,0,0,0.482143,0.375,0.475,0.441667,0.625,0.503521,0.922619,0.698529,0.611486,0.559864,0,0.5,0.784091,0.625,0.700758,0.556818,0.700758,0.569064,0,0.5,0
0.368613,0,1,1,1,0,0,0,1,0,0.368613,0.491667,0.375,0.36451,0.397222,0.5,0.403571,0.375,0.386765,0.375,1,1,0.375,0.291667,0.475,0.491667,0.375,0.362676,0.386905,0.397059,0.389865,0.396092,0,0.5,0.411364,0.383824,0.390152,0.375,0.390152,0.384132,0,0.375,0
1,1,1,0,0,1,0,0,1,0,1,0.641667,0.34,0.36451,0.43858,1,0.35,0.375,0.455882,1,0,0,0.946429,0.458333,0.375,0.641667,0.329268,0.362676,0.345238,0.341912,0.34527,0.437655,0,1,0.343182,0.339706,0.333333,0.375,0.333333,0.437785,0,0.6875,1
0.352555,1,0,1,0,0,1,0,1,0,0.352555,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.375,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.45073,1,1,0,0,0,1,0,1,0,0.45073,0.375,1,1,0.991358,0.375,1,1,1,1,0,0,0.482143,0.416667,0.425,0.375,1,1,1,1,1,0.993176,0,0.375,1,1,1,1,1,1,0,0.6875,1
0.552555,1,1,0,0,0,1,0,1,0,0.552555,0.591667,0.4,0.565559,0.598457,0.5,0.417857,0.6625,0.561765,0.375,1,1,0.375,0.416667,0.825,0.591667,0.731707,0.565141,0.416667,0.386029,0.716216,0.598325,0,0.5,0.429545,0.727941,0.833333,0.636364,0.833333,0.519977,0,0.375,0
0.352555,0,1,1,0,1,0,0,1,0,0.352555,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.25,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.349635,1,0,0,1,0,1,1,0,0,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.708333,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.725182,1,1,1,0,0,0,1,0,0,0.725182,0.608333,0.33,0.390734,0.437963,0.875,0.392857,0.4125,0.492647,0.375,0,0,0.625,0.666667,0.475,0.608333,0.371951,0.389085,0.333333,0.386029,0.383108,0.437035,0,0.875,0.397727,0.375,0.378788,0.409091,0.378788,0.466324,0,0.5,1
0.35073,1,0,1,1,0,0,1,0,0,0.35073,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.625,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.844343,1,1,0,1,0,0,1,0,0,0.844343,0.458333,1,0.976399,1,0.375,1,1,0.772059,0.625,0,0,0.375,0.5,0.675,0.458333,1,0.978873,1,1,1,1,0,0.375,1,1,1,1,1,0.683219,0,0.5,0
0.362774,1,0,1,0,1,0,1,0,0,0.362774,0.375,1,1,1,0.375,1,1,1,0.375,1,1,0.339286,0.541667,0.425,0.375,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.375,0
0.391423,1,0,0,1,1,0,1,0,0,0.391423,0.458333,0.375,0.352273,0.369753,0.375,0.375,0.35,0.345588,0.625,0,0,0.446429,0.583333,0.525,0.458333,0.359756,0.350352,0.386905,0.367647,0.377027,0.368486,0,0.375,0.375,0.360294,0.359848,0.352273,0.359848,0.352169,0,0.5,0
0.516058,1,0,0,1,1,0,1,0,0,0.516058,0.541667,0.35,0.380245,0.393827,0.625,0.357143,0.3525,0.370588,0.375,1,1,0.410714,0.583333,0.575,0.541667,0.408537,0.378521,0.357143,0.349265,0.406757,0.39268,0,0.625,0.352273,0.345588,0.340909,0.354545,0.340909,0.371575,0,0.375,0
0.364234,1,1,0,0,0,1,0,1,0,0.364234,0.425,0.4,0.36451,0.376543,0.5,0.392857,0.375,0.382353,0.375,1,1,0.375,0.416667,0.425,0.425,0.381098,0.362676,0.416667,0.404412,0.381757,0.37531,0,0.5,0.397727,0.389706,0.397727,0.375,0.397727,0.380708,0,0.375,0
0.461314,1,0,1,1,0,0,1,0,0,0.461314,0.475,0.365,0.36451,0.379321,0.625,0.367857,0.375,0.386765,0.375,0,0,0.553571,0.625,0.425,0.475,0.381098,0.362676,0.375,0.404412,0.381757,0.378102,0,0.625,0.365909,0.389706,0.397727,0.375,0.397727,0.384132,0,0.5,1
0.436679,1,1,0,1,0,0,1,0,0,0.436679,0.375,1,0.626748,0.449074,0.375,0.946429,0.75,0.580882,1,0,0,0.589286,0.5,0.425,0.375,0.838415,0.626761,1,0.955882,0.570946,0.448201,0,0.375,1,0.830882,0.965909,0.715909,0.965909,0.534817,0,0.6875,1
0.789599,1,0,0,0,1,1,0,1,0,0.789599,1,0.39,0.434441,0.599074,0.375,0.482143,0.425,0.389706,0.5,0,0,0.375,0.333333,1,1,0.457317,0.433099,0.404762,0.378676,0.818243,0.598945,0,0.375,0.511364,0.448529,0.473485,0.420455,0.473485,0.386416,0,0.4375,0
0.552737,1,1,1,0,0,0,1,0,0,0.552737,0.641667,0.5,0.416958,0.555556,0.5,0.517857,0.45,0.477941,0.375,0,0,0.553571,0.666667,1,0.641667,0.472561,0.415493,0.535714,0.459559,0.668919,0.555211,0,0.5,0.556818,0.477941,0.511364,0.443182,0.511364,0.454909,0,0.5625,1
0.349635,0,1,1,1,0,0,0,1,0,0.349635,0.341667,0.825,0.504371,0.375,0.375,0.696429,0.575,0.477941,0.375,1,1,0.410714,0.291667,0.325,0.375,0.625,0.625,0.922619,0.698529,0.408784,0.466501,0,0.625,0.784091,0.625,0.700758,0.713636,0.700758,0.796233,0,0.375,0
0.378285,1,0,0,0,1,1,0,1,0,0.378285,0.525,0.425,0.381993,0.433642,0.5,0.410714,0.4,0.404412,0.375,1,1,0.375,0.333333,0.625,0.525,0.381098,0.380282,0.446429,0.404412,0.435811,0.432692,0,0.5,0.420455,0.389706,0.397727,0.397727,0.397727,0.397831,0,0.375,0
0.362044,1,0,1,1,0,0,1,0,0,0.362044,0.425,0.64,1,0.716358,0.625,0.564286,1,1,0.875,0,0,0.517857,0.625,0.375,0.425,1,1,0.702381,1,0.976351,0.716811,0,0.625,0.615909,1,1,1,1,1,0,0.625,0
0.358394,1,0,0,1,1,0,1,0,0,0.358394,0.375,0.39,0.352273,0.356173,0.375,0.385714,0.3575,0.35,0.375,1,1,0.339286,0.583333,0.425,0.375,0.359756,0.350352,0.404762,0.378676,0.367568,0.354839,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.375,0
0.349635,1,1,0,0,1,0,0,1,0,0.349635,0.341667,1,0.625,0.396296,0.375,0.942857,0.7475,0.579412,0.375,1,1,0.410714,0.458333,0.325,0.375,0.835366,0.625,0.922619,0.952206,0.455405,0.466501,0,0.625,0.784091,0.827941,0.962121,0.713636,0.962121,0.796233,0,0.375,0
0.351095,1,0,1,0,1,0,1,0,0,0.351095,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.541667,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.461496,1,0,0,0,1,1,0,1,0,0.461496,0.458333,0.415,0.381993,0.40216,0.375,0.410714,0.375,0.360294,0.375,1,1,0.339286,0.333333,0.675,0.458333,0.411585,0.380282,0.434524,0.397059,0.468243,0.401055,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.375,0
0.457117,1,1,0,0,0,1,0,1,0,0.457117,0.525,0.365,0.381993,0.40216,0.625,0.385714,0.4,0.423529,0.375,1,1,0.410714,0.416667,0.375,0.525,0.359756,0.380282,0.375,0.378676,0.358784,0.401055,0,0.625,0.388636,0.369118,0.371212,0.397727,0.371212,0.412671,0,0.375,0
0.350365,0,1,1,1,0,0,0,1,0,0.350365,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.291667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
1,1,1,0,1,0,0,1,0,0,1,1,0.355,0.469406,1,1,0.375,0.475,0.752941,1,0,0,0.946429,0.5,0.575,1,0.381098,0.46831,0.363095,0.386029,0.405405,1,0,1,0.375,0.375,0.378788,0.465909,0.378788,0.668379,0,0.6875,1
0.879197,1,0,1,0,0,1,0,1,0,0.879197,0.741667,0.38,0.906469,1,0.5,0.982143,1,0.992647,1,0,0,0.910714,0.375,0.475,0.741667,0.868902,0.908451,0.392857,0.992647,0.584459,1,0,0.5,1,0.860294,1,0.943182,1,0.854452,0,0.6875,0
0.516058,1,0,0,1,1,0,1,0,0,0.516058,1,0.375,0.434441,0.748765,1,0.375,0.425,0.558824,0.375,0,0,0.767857,0.583333,0.575,1,0.381098,0.433099,0.386905,0.404412,0.39527,0.74938,0,1,0.375,0.389706,0.397727,0.420455,0.397727,0.517694,0,0.5,1
0.694708,1,1,1,0,0,0,1,0,0,0.694708,0.858333,0.355,0.381993,0.398457,0.5,0.375,0.3975,0.388235,0.375,0,0,0.553571,0.666667,1,0.858333,0.411585,0.380282,0.363095,0.352941,0.412162,0.397333,0,0.5,0.375,0.360294,0.359848,0.395455,0.359848,0.385274,0,0.5,1
0.744891,1,1,0,0,0,1,0,1,0,0.744891,0.741667,0.375,0.486888,0.589506,0.375,0.553571,0.475,0.419118,0.375,1,1,0.339286,0.416667,1,0.741667,0.594512,0.485915,0.386905,0.367647,0.878378,0.58933,0,0.375,0.602273,0.507353,0.549242,0.465909,0.549242,0.409247,0,0.375,0
0.352007,1,1,1,0,0,0,1,0,0,0.352007,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.666667,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.452372,1,0,1,1,0,0,1,0,0,0.452372,0.541667,0.345,0.347028,0.380556,0.625,0.353571,0.35,0.366176,0.375,0,0,0.660714,0.625,0.375,0.541667,0.332317,0.34507,0.35119,0.345588,0.346622,0.379342,0,0.625,0.347727,0.342647,0.337121,0.352273,0.337121,0.368151,0,0.5,1
