@relation 'CS_DOMINGO_TRN-weka.filters.unsupervised.attribute.NumericToNominal-R2-10,20-22,43'

@attribute DURATION_MAX numeric
@attribute STARTHOUR_1 {0,1}
@attribute STARTHOUR_2 {0,1}
@attribute STARTHOUR_3 {0,1}
@attribute STARTHOUR_4 {0,1}
@attribute STARTHOUR_5 {0,1}
@attribute STARTHOUR_6 {0,1}
@attribute TURNO_1 {0,1}
@attribute TURNO_2 {0,1}
@attribute TURNO_3 {0,1}
@attribute DURATION numeric
@attribute CCOUNT numeric
@attribute CMINPRICE numeric
@attribute CMAXPRICE numeric
@attribute CSUMPRICE numeric
@attribute BCOUNT numeric
@attribute BMINPRICE numeric
@attribute BMAXPRICE numeric
@attribute BSUMPRICE numeric
@attribute BSTEP {0.375,0.5,0.625,0.75,0.875,1}
@attribute ONLINESTATUS_1 {0,1}
@attribute AVAILABILITY_1 {0,1}
@attribute QTD_SESSION numeric
@attribute MIN_STARTHOUR numeric
@attribute MIN_CCOUNT numeric
@attribute MAX_CCOUNT numeric
@attribute MIN_CMAXPRICE numeric
@attribute MAX_CMAXPRICE numeric
@attribute MIN_CMINPRICE numeric
@attribute MAX_CMINPRICE numeric
@attribute MIN_CSUMPRICE numeric
@attribute MAX_CSUMPRICE numeric
@attribute MIN_BCOUNT numeric
@attribute MAX_BCOUNT numeric
@attribute MIN_BMINPRICE numeric
@attribute MAX_BMINPRICE numeric
@attribute MIN_BMAXPRICE numeric
@attribute MAX_BMAXPRICE numeric
@attribute MIN_BSUMPRICE numeric
@attribute MAX_BSUMPRICE numeric
@attribute MIN_BSTEP numeric
@attribute MAX_BSTEP numeric
@attribute CLASSE_1 {0,1}

@data
0.799818,1,0,1,0,0,1,0,1,0,0.799818,0.525,0.475,0.381993,0.455247,0.5,0.446429,0.4,0.419118,0.375,1,1,0.375,0.375,0.525,0.525,0.411585,0.380282,0.505952,0.441176,0.442568,0.454404,0,0.5,0.465909,0.419118,0.435606,0.397727,0.435606,0.409247,0,0.375,0
0.35292,0,1,1,0,1,0,0,1,0,0.35292,0.358333,0.4,0.355769,0.353395,0.375,0.392857,0.3625,0.352941,0.5,0,0,0.375,0.25,0.375,0.358333,0.365854,0.353873,0.416667,0.386029,0.361486,0.352047,0,0.375,0.397727,0.375,0.378788,0.363636,0.378788,0.357877,0,0.4375,0
0.666241,1,0,0,1,1,0,1,0,0,0.666241,0.425,0.345,1,0.754321,0.5,0.353571,1,0.777941,1,0,0,1,0.583333,0.375,0.425,1,1,0.35119,1,0.746622,0.754963,0,0.5,0.347727,1,1,1,1,0.687785,0,0.6875,1
0.985401,1,1,0,0,0,1,0,1,0,0.985401,0.625,0.725,0.644231,0.71142,0.625,0.660714,0.775,0.875,1,0,0,1,0.416667,0.575,0.625,0.625,0.644366,0.803571,0.698529,0.543919,0.711849,0,0.625,0.738636,0.625,0.700758,0.738636,0.700758,0.763128,0,0.6875,1
0.496533,0,0,1,1,1,0,0,0,1,0.496533,0.475,0.575,0.696678,0.50463,0.5,0.517857,0.85,0.713235,1,0,0,0.589286,0.125,0.575,0.475,0.960366,0.697183,0.625,1,0.625,0.504032,0,0.5,0.556818,0.948529,1,0.806818,1,0.637557,0,0.6875,1
0.419708,0,1,1,1,0,0,0,1,0,0.419708,0.541667,0.395,0.354021,0.352778,0.375,0.389286,0.36,0.351471,1,0,0,0.589286,0.291667,0.425,0.541667,0.362805,0.352113,0.410714,0.382353,0.360135,0.351427,0,0.375,0.393182,0.372059,0.375,0.361364,0.375,0.356735,0,0.6875,1
0.433759,0,1,1,0,1,0,0,1,0,0.433759,0.641667,0.365,0.416958,0.450309,0.5,0.371429,0.3625,0.366176,0.375,1,1,0.375,0.25,0.625,0.641667,0.359756,0.415493,0.375,0.363971,0.386486,0.449442,0,0.5,0.370455,0.357353,0.356061,0.363636,0.356061,0.368151,0,0.375,0
0.892336,1,1,0,0,1,0,0,1,0,0.892336,0.591667,0.4,0.399476,0.491667,0.625,0.410714,0.425,0.477941,1,0,0,0.660714,0.458333,0.675,0.591667,0.442073,0.397887,0.416667,0.386029,0.509459,0.491005,0,0.625,0.420455,0.448529,0.473485,0.420455,0.473485,0.454909,0,0.6875,1
0.577007,1,0,1,0,1,0,1,0,0,0.577007,0.375,1,1,0.853395,0.5,1,1,1,0.625,0,0,0.446429,0.541667,0.375,0.375,1,1,1,1,1,0.854529,0,0.5,1,1,1,1,1,1,0,0.5,0
0.815511,1,0,1,0,1,0,1,0,0,0.815511,0.775,0.34,0.854021,0.981481,1,0.375,1,0.938235,1,0,0,1,0.541667,0.525,0.775,1,0.855634,0.345238,1,1,0.983251,0,1,0.375,1,1,1,1,0.812215,0,0.6875,1
0.526277,1,0,1,1,0,0,1,0,0,0.526277,0.775,0.375,0.381993,0.525926,0.75,0.385714,0.4,0.445588,0.375,1,1,0.482143,0.625,1,0.775,0.411585,0.380282,0.386905,0.378676,0.624324,0.525434,0,0.75,0.388636,0.369118,0.371212,0.397727,0.371212,0.429795,0,0.4375,0
0.37135,0,1,0,1,0,1,0,0,1,0.37135,0.325,0.325,0.329545,0.344136,0.25,0.339286,0.325,0.330882,1,0,0,0.446429,0.208333,0.275,0.325,0.320122,0.327465,0.327381,0.330882,0.341216,0.342742,0,0.25,0.329545,0.330882,0.32197,0.329545,0.32197,0.340753,0,0.6875,1
1,1,0,1,0,1,0,1,0,0,1,0.575,0.525,1,0.77284,0.5,0.482143,0.425,0.448529,0.375,0,0,0.803571,0.541667,0.475,0.575,1,1,0.565476,0.477941,0.894595,0.773573,0,0.5,0.511364,0.448529,0.473485,0.420455,0.473485,0.432078,0,0.5,1
1,1,0,0,1,1,0,1,0,0,1,0.958333,0.35,0.451923,0.491667,1,0.357143,0.3575,0.476471,0.375,0,0,0.803571,0.583333,0.475,0.958333,0.35061,0.450704,0.357143,0.349265,0.358108,0.491005,0,1,0.352273,0.360294,0.359848,0.359091,0.359848,0.453767,0,0.4375,1
0.359489,1,0,1,0,1,0,1,0,0,0.359489,0.375,0.4,0.355769,0.358025,0.375,0.392857,0.3625,0.352941,0.375,1,1,0.339286,0.541667,0.425,0.375,0.365854,0.353873,0.416667,0.386029,0.371622,0.3567,0,0.375,0.397727,0.375,0.378788,0.363636,0.378788,0.357877,0,0.375,0
0.409307,1,0,1,0,0,1,0,1,0,0.409307,0.408333,0.405,0.357517,0.358951,0.375,0.396429,0.365,0.354412,0.5,0,0,0.375,0.375,0.475,0.408333,0.368902,0.355634,0.422619,0.389706,0.362838,0.35763,0,0.375,0.402273,0.377941,0.382576,0.365909,0.382576,0.359018,0,0.4375,0
0.40073,1,0,0,1,1,0,1,0,0,0.40073,0.358333,1,0.679196,0.467593,0.375,1,0.825,0.625,1,0,0,0.625,0.583333,0.375,0.358333,0.929878,0.679577,1,1,0.611486,0.466811,0,0.375,1,0.919118,1,0.784091,1,0.569064,0,0.6875,1
0.358212,0,1,1,0,1,0,0,1,0,0.358212,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,1,0,0,0.446429,0.25,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.6875,0
0.418431,1,1,0,1,0,0,1,0,0,0.418431,0.658333,0.35,0.352273,0.410185,0.375,0.385714,0.3575,0.35,0.625,0,0,0.375,0.5,1,0.658333,0.359756,0.350352,0.357143,0.349265,0.485811,0.409119,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.5,0
0.496898,1,1,0,0,0,1,0,1,0,0.496898,0.408333,0.475,0.399476,0.393519,0.5,0.446429,0.4,0.419118,1,0,0,0.625,0.416667,0.375,0.408333,0.411585,0.397887,0.505952,0.441176,0.381757,0.39237,0,0.5,0.465909,0.419118,0.435606,0.397727,0.435606,0.409247,0,0.6875,1
0.401095,1,1,0,1,0,0,1,0,0,0.401095,0.541667,0.425,0.993881,0.819444,0.75,0.410714,1,1,0.75,0,0,0.482143,0.5,0.475,0.541667,1,0.996479,0.446429,1,0.85473,0.820409,0,0.75,0.420455,1,1,1,1,1,0,0.5625,0
0.693613,1,1,0,0,1,0,0,1,0,0.693613,0.408333,0.5,0.416958,0.402778,0.375,0.464286,0.4125,0.382353,0.375,0,0,0.517857,0.458333,0.425,0.408333,0.426829,0.415493,0.535714,0.459559,0.412162,0.401675,0,0.375,0.488636,0.433824,0.454545,0.409091,0.454545,0.380708,0,0.625,1
0.655474,1,1,1,0,0,0,1,0,0,0.655474,0.341667,1,1,0.467593,0.375,1,1,0.919118,1,0,0,0.696429,0.666667,0.325,0.341667,1,1,1,1,0.611486,0.466811,0,0.375,1,1,1,1,1,0.797374,0,0.6875,1
0.563869,1,1,1,0,0,0,1,0,0,0.563869,0.475,0.425,0.434441,0.441358,0.625,0.410714,0.475,0.485294,1,0,0,0.696429,0.666667,0.425,0.475,0.503049,0.433099,0.446429,0.551471,0.462838,0.440447,0,0.625,0.420455,0.507353,0.549242,0.465909,0.549242,0.460616,0,0.6875,1
0.709854,1,1,0,0,1,0,0,1,0,0.709854,1,0.39,0.504371,1,0.875,0.446429,0.525,0.713235,0.5,0,0,0.660714,0.458333,1,1,0.625,0.503521,0.404762,0.441176,1,1,0,0.875,0.465909,0.566176,0.625,0.511364,0.625,0.637557,0,0.5,0
0.391241,1,1,0,0,1,0,0,1,0,0.391241,0.458333,0.345,0.36451,0.383642,0.625,0.353571,0.375,0.395588,0.625,0,0,0.553571,0.458333,0.425,0.458333,0.381098,0.362676,0.35119,0.404412,0.381757,0.382444,0,0.625,0.347727,0.389706,0.397727,0.375,0.397727,0.390982,0,0.5,0
0.559124,1,1,1,0,0,0,1,0,0,0.559124,0.375,0.475,0.381993,0.371914,0.375,0.446429,0.4,0.375,1,0,0,0.910714,0.666667,0.425,0.375,0.411585,0.380282,0.505952,0.441176,0.402027,0.370658,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.6875,1
0.413504,1,1,1,0,0,0,1,0,0,0.413504,0.358333,1,1,0.899074,0.375,1,1,1,0.375,0,0,0.517857,0.666667,0.375,0.358333,1,1,1,1,1,0.900434,0,0.375,1,1,1,1,1,1,0,0.625,1
0.778832,1,0,0,1,1,0,1,0,0,0.778832,1,0.34,0.378497,0.653395,0.875,0.35,0.3625,0.404412,1,0,0,0.803571,0.583333,0.625,1,0.365854,0.376761,0.345238,0.386029,0.412162,0.653536,0,0.875,0.343182,0.375,0.378788,0.363636,0.378788,0.397831,0,0.6875,1
0.730109,0,1,1,0,0,1,0,0,1,0.730109,0.825,0.45,0.504371,0.756173,1,0.446429,0.45,0.691176,1,0,0,0.696429,0,0.525,0.825,0.625,0.503521,0.47619,0.496324,0.516892,0.756824,0,1,0.465909,0.463235,0.492424,0.443182,0.492424,0.620434,0,0.6875,1
0.443613,1,1,1,0,0,0,1,0,0,0.443613,0.391667,0.65,0.443182,0.424383,0.375,0.571429,0.4875,0.426471,0.375,0,0,0.482143,0.666667,0.475,0.391667,0.518293,0.441901,0.714286,0.569853,0.516892,0.423387,0,0.375,0.625,0.522059,0.568182,0.477273,0.568182,0.414954,0,0.625,1
0.422993,1,1,1,0,0,0,1,0,0,0.422993,0.691667,0.375,0.355769,0.41821,0.75,0.375,0.3625,0.397059,0.875,0,0,0.589286,0.666667,0.625,0.691667,0.365854,0.353873,0.386905,0.386029,0.402027,0.417184,0,0.75,0.375,0.375,0.378788,0.363636,0.378788,0.392123,0,0.625,0
0.416606,1,0,1,0,0,1,0,1,0,0.416606,0.475,0.575,0.416958,0.483025,0.5,0.517857,0.45,0.477941,0.375,1,1,0.375,0.375,0.525,0.475,0.472561,0.415493,0.625,0.514706,0.510135,0.48232,0,0.5,0.556818,0.477941,0.511364,0.443182,0.511364,0.454909,0,0.375,0
0.394526,1,0,0,1,1,0,1,0,0,0.394526,0.458333,0.385,0.355769,0.377469,0.625,0.382143,0.3625,0.389706,0.625,0,0,0.482143,0.583333,0.425,0.458333,0.365854,0.353873,0.39881,0.378676,0.368919,0.376241,0,0.625,0.384091,0.369118,0.371212,0.363636,0.371212,0.386416,0,0.5,0
1,1,1,0,0,1,0,0,1,0,1,1,0.625,1,1,0.5,0.589286,1,1,1,0,0,0.660714,0.458333,0.775,1,0.564024,1,0.684524,0.551471,0.672297,1,0,0.5,0.647727,0.536765,0.587121,1,0.587121,1,0,0.6875,1
0.47135,1,0,0,1,0,1,1,0,0,0.47135,0.458333,0.68,0.486888,0.550309,0.375,0.660714,0.55,0.463235,0.625,0,0,0.375,0.708333,0.675,0.458333,0.594512,0.485915,0.75,0.591912,0.792568,0.549938,0,0.375,0.738636,0.595588,0.662879,0.534091,0.662879,0.443493,0,0.5,0
0.388869,1,1,0,0,1,0,0,1,0,0.388869,0.441667,0.4,0.36451,0.365741,0.375,0.392857,0.3625,0.352941,0.625,0,0,0.375,0.458333,0.625,0.441667,0.381098,0.362676,0.416667,0.386029,0.388514,0.364454,0,0.375,0.397727,0.375,0.378788,0.363636,0.378788,0.357877,0,0.5,0
0.572263,1,0,1,1,0,0,1,0,0,0.572263,0.475,0.825,1,0.844136,0.375,1,1,0.963235,1,0,0,0.482143,0.625,0.725,0.475,1,1,0.922619,0.698529,1,0.845223,0,0.375,1,1,1,1,1,0.831621,0,0.6875,1
0.443796,1,0,0,1,0,1,1,0,0,0.443796,0.608333,1,1,1,0.375,1,1,0.919118,0.375,1,1,0.339286,0.708333,1,0.608333,1,1,1,1,1,1,0,0.375,1,1,1,1,1,0.797374,0,0.375,0
0.711679,1,0,1,0,0,1,0,1,0,0.711679,0.791667,0.36,0.373252,0.491358,0.625,0.364286,0.37,0.394118,0.375,1,1,0.410714,0.375,1,0.791667,0.396341,0.371479,0.369048,0.356618,0.505405,0.490695,0,0.625,0.361364,0.351471,0.348485,0.370455,0.348485,0.38984,0,0.375,0
1,1,0,1,0,0,1,0,1,0,1,1,0.345,0.434441,0.941667,1,0.353571,0.475,1,1,0,0,1,0.375,0.375,1,0.332317,0.433099,0.35119,0.345588,0.346622,0.943238,0,1,0.347727,0.342647,0.337121,0.465909,0.337121,1,0,0.6875,1
0.503285,1,1,1,0,0,0,1,0,0,0.503285,0.491667,0.375,0.399476,0.430556,0.75,0.375,0.425,0.477941,1,0,0,0.767857,0.666667,0.375,0.491667,0.442073,0.397887,0.386905,0.477941,0.39527,0.429591,0,0.75,0.375,0.448529,0.473485,0.420455,0.473485,0.454909,0,0.6875,1
0.377372,1,0,0,1,1,0,1,0,0,0.377372,0.358333,0.4,0.504371,0.37963,0.5,0.392857,0.575,0.5,0.375,0,0,0.482143,0.583333,0.325,0.358333,0.625,0.503521,0.416667,0.698529,0.408784,0.378412,0,0.5,0.397727,0.625,0.700758,0.556818,0.700758,0.472032,0,0.5,1
0.636496,1,0,0,0,1,1,0,1,0,0.636496,0.475,0.42,0.451923,0.421296,0.375,0.589286,0.5,0.433824,0.625,0,0,0.375,0.333333,0.725,0.475,0.533537,0.450704,0.440476,0.400735,0.510135,0.420285,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.5,0
0.412409,1,0,1,0,0,1,0,1,0,0.412409,0.408333,0.675,0.451923,0.365741,0.375,0.589286,0.5,0.433824,0.375,1,1,0.339286,0.375,0.525,0.408333,0.533537,0.450704,0.744048,0.588235,0.388514,0.364454,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.375,0
0.350547,1,0,1,0,1,0,1,0,0,0.350547,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,0.5,0,0,0.375,0.541667,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.4375,0
0.445255,1,0,0,1,0,1,1,0,0,0.445255,0.408333,1,1,1,0.375,1,1,1,1,0,0,0.553571,0.708333,0.525,0.408333,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.6875,1
0.352737,1,0,0,1,0,1,1,0,0,0.352737,0.375,0.425,0.36451,0.362654,0.625,0.410714,0.375,0.419118,0.5,0,0,0.446429,0.708333,0.325,0.375,0.381098,0.362676,0.446429,0.404412,0.35473,0.361352,0,0.625,0.420455,0.389706,0.397727,0.375,0.397727,0.409247,0,0.4375,0
0.439416,1,0,0,0,1,1,0,1,0,0.439416,0.375,0.425,0.36451,0.362654,0.375,0.410714,0.375,0.360294,0.375,0,0,0.553571,0.333333,0.425,0.375,0.381098,0.362676,0.446429,0.404412,0.381757,0.361352,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.625,1
1,1,1,1,0,0,0,1,0,0,1,1,0.36,0.434441,0.896605,1,0.382143,0.4125,0.567647,1,0,0,0.910714,0.666667,0.525,1,0.375,0.433099,0.369048,0.397059,0.389865,0.897953,0,1,0.384091,0.383824,0.390152,0.409091,0.390152,0.524543,0,0.6875,1
1,1,1,1,0,0,0,1,0,0,1,0.741667,0.4,0.432692,0.607407,0.5,0.446429,0.4,0.419118,1,0,0,0.553571,0.666667,1,0.741667,0.5,0.431338,0.416667,0.386029,0.795946,0.60732,0,0.5,0.465909,0.419118,0.435606,0.397727,0.435606,0.409247,0,0.6875,1
0.704197,1,1,0,1,0,0,1,0,0,0.704197,0.608333,0.365,0.355769,0.389198,0.5,0.367857,0.35,0.357353,0.5,0,0,0.589286,0.5,0.475,0.608333,0.35061,0.353873,0.375,0.367647,0.35473,0.388027,0,0.5,0.365909,0.360294,0.359848,0.352273,0.359848,0.361301,0,0.5625,0
0.394891,1,1,0,0,0,1,0,1,0,0.394891,0.441667,0.39,0.352273,0.364198,0.375,0.385714,0.3575,0.35,0.375,1,1,0.339286,0.416667,0.625,0.441667,0.359756,0.350352,0.404762,0.378676,0.385135,0.362903,0,0.375,0.388636,0.369118,0.371212,0.359091,0.371212,0.355594,0,0.375,0
0.400365,0,1,1,0,1,0,0,1,0,0.400365,0.391667,1,1,1,0.375,1,1,1,0.5,0,0,0.375,0.25,0.425,0.391667,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.4375,0
0.351277,1,1,0,1,0,0,1,0,0,0.351277,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,0.625,0,0,0.375,0.5,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.5,0
0.410036,1,0,0,0,1,1,0,1,0,0.410036,0.358333,0.675,0.451923,0.387346,0.375,0.589286,0.5,0.433824,1,0,0,0.482143,0.333333,0.375,0.358333,0.533537,0.450704,0.744048,0.588235,0.435811,0.386166,0,0.375,0.647727,0.536765,0.587121,0.488636,0.587121,0.420662,0,0.6875,1
0.505474,1,0,0,1,1,0,1,0,0,0.505474,0.558333,0.37,0.361014,0.41358,1,0.371429,0.37,0.489706,0.375,0,0,1,0.583333,0.425,0.558333,0.375,0.359155,0.380952,0.397059,0.377703,0.412531,0,1,0.370455,0.383824,0.390152,0.370455,0.390152,0.464041,0,0.5,1
0.77062,1,0,1,1,0,0,1,0,0,0.77062,0.858333,0.4,0.504371,0.776543,1,0.392857,0.575,0.735294,1,0,0,0.946429,0.625,0.475,0.858333,0.365854,0.503521,0.416667,0.386029,0.381757,0.777295,0,1,0.397727,0.375,0.378788,0.556818,0.378788,0.65468,0,0.6875,1
0.443066,1,1,0,1,0,0,1,0,0,0.443066,0.425,0.425,0.368007,0.376852,0.5,0.410714,0.38,0.392647,1,0,0,0.517857,0.5,0.475,0.425,0.387195,0.366197,0.446429,0.411765,0.385811,0.37562,0,0.5,0.420455,0.395588,0.405303,0.379545,0.405303,0.388699,0,0.6875,1
0.646168,1,1,0,1,0,0,1,0,0,0.646168,0.941667,0.425,0.390734,0.539506,0.5,0.410714,0.4,0.404412,1,0,0,0.517857,0.5,1,0.941667,0.411585,0.389085,0.446429,0.4375,0.542568,0.539082,0,0.5,0.420455,0.419118,0.435606,0.397727,0.435606,0.397831,0,0.6875,1
0.359489,1,1,0,1,0,0,1,0,0,0.359489,0.341667,0.575,0.416958,0.359568,0.375,0.517857,0.45,0.404412,1,0,0,0.517857,0.5,0.325,0.341667,0.472561,0.415493,0.625,0.514706,0.375,0.358251,0,0.375,0.556818,0.477941,0.511364,0.443182,0.511364,0.397831,0,0.6875,0
0.608212,0,1,0,1,1,0,0,0,1,0.608212,0.725,0.4,0.451923,0.512346,0.375,0.410714,0.375,0.360294,0.375,1,1,0.339286,0,1,0.725,0.533537,0.450704,0.416667,0.386029,0.709459,0.511787,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.375,0
0.413504,0,1,0,1,0,1,0,0,1,0.413504,0.391667,0.425,0.36451,0.362654,0.375,0.410714,0.375,0.360294,1,0,0,0.482143,0.208333,0.425,0.391667,0.381098,0.362676,0.446429,0.404412,0.381757,0.361352,0,0.375,0.420455,0.389706,0.397727,0.375,0.397727,0.363584,0,0.6875,1
0.452372,1,1,0,0,1,0,0,1,0,0.452372,0.491667,0.375,0.347028,0.371914,0.625,0.375,0.35,0.375,0.5,0,0,0.446429,0.458333,0.425,0.491667,0.35061,0.34507,0.386905,0.367647,0.361486,0.370658,0,0.625,0.375,0.360294,0.359848,0.352273,0.359848,0.375,0,0.4375,0
0.42354,1,1,0,0,1,0,0,1,0,0.42354,0.475,0.375,0.361014,0.391667,1,0.375,0.37,0.557353,0.375,0,0,0.732143,0.458333,0.325,0.475,0.375,0.359155,0.386905,0.397059,0.353378,0.390509,0,1,0.375,0.383824,0.390152,0.370455,0.390152,0.516553,0,0.5,1
0.52208,1,0,1,0,0,1,0,1,0,0.52208,0.358333,1,0.854021,0.529321,0.375,1,1,0.772059,0.75,0,0,0.660714,0.375,0.375,0.358333,1,0.855634,1,1,0.746622,0.528846,0,0.375,1,1,1,1,1,0.683219,0,0.625,0
0.472993,1,1,0,0,1,0,0,1,0,0.472993,1,0.4,0.626748,0.815741,0.75,0.392857,0.55,0.551471,0.5,0,0,0.553571,0.458333,0.675,1,0.381098,0.626761,0.416667,0.393382,0.40473,0.816687,0,0.75,0.397727,0.389706,0.397727,0.534091,0.397727,0.511986,0,0.4375,0
0.350365,0,1,1,1,0,0,0,1,0,0.350365,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.291667,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.591606,1,1,0,1,0,0,1,0,0,0.591606,0.441667,0.825,1,0.850309,0.5,0.696429,0.75,0.727941,0.375,1,1,0.589286,0.5,0.525,0.441667,1,1,0.922619,0.919118,1,0.851427,0,0.5,0.784091,0.830882,0.965909,0.715909,0.965909,0.648973,0,0.5,0
0.472628,1,0,0,1,1,0,1,0,0,0.472628,0.441667,1,1,1,0.375,1,1,1,0.375,1,1,0.339286,0.583333,0.625,0.441667,1,1,1,1,1,1,0,0.375,1,1,1,1,1,1,0,0.375,0
0.428285,1,1,1,0,0,0,1,0,0,0.428285,0.441667,0.345,0.854021,0.545679,0.625,0.353571,1,0.8,0.375,0,0,0.660714,0.666667,0.375,0.441667,1,0.855634,0.35119,1,0.746622,0.545285,0,0.625,0.347727,1,1,1,1,0.704909,0,0.5,1
0.351095,1,1,0,0,1,0,0,1,0,0.351095,0.358333,1,1,0.529321,0.5,1,1,1,0.375,1,1,0.375,0.458333,0.325,0.358333,0.320122,1,0.327381,1,0.341216,0.528846,0,0.5,0.329545,1,0.32197,1,0.32197,1,0,0.375,0
0.42427,1,0,1,0,0,1,0,1,0,0.42427,0.375,0.775,0.486888,0.427469,0.375,0.660714,0.55,0.463235,0.375,0,0,0.482143,0.375,0.425,0.375,0.594512,0.485915,0.863095,0.661765,0.523649,0.426489,0,0.375,0.738636,0.595588,0.662879,0.534091,0.662879,0.443493,0,0.625,1
0.788504,1,0,1,0,1,0,1,0,0,0.788504,0.758333,0.39,0.36451,0.387346,0.5,0.392857,0.3625,0.375,1,0,0,0.696429,0.541667,0.975,0.758333,0.381098,0.362676,0.404762,0.378676,0.415541,0.386166,0,0.5,0.397727,0.375,0.378788,0.363636,0.378788,0.375,0,0.6875,1
1,0,1,1,0,1,0,0,1,0,1,1,0.35,0.486888,0.678395,1,0.357143,0.5,0.548529,0.375,1,1,0.517857,0.25,0.525,1,0.594512,0.485915,0.357143,0.459559,0.513514,0.67866,0,1,0.352273,0.433824,0.454545,0.488636,0.454545,0.509703,0,0.375,0
0.419161,1,1,0,0,1,0,0,1,0,0.419161,0.575,0.33,0.331294,0.348765,0.375,0.342857,0.3275,0.332353,0.75,0,0,0.446429,0.458333,1,0.575,0.323171,0.329225,0.333333,0.334559,0.351351,0.347395,0,0.375,0.334091,0.333824,0.325758,0.331818,0.325758,0.341895,0,0.5625,0
0.369891,1,1,0,1,0,0,1,0,0,0.369891,0.341667,0.36,0.341783,0.346296,0.375,0.364286,0.3425,0.341176,1,0,0,0.446429,0.5,0.325,0.341667,0.341463,0.339789,0.369048,0.356618,0.345946,0.344913,0,0.375,0.361364,0.351471,0.348485,0.345455,0.348485,0.348744,0,0.6875,0
0.64708,1,1,1,0,0,0,1,0,0,0.64708,0.425,0.375,0.381993,0.372222,1,0.375,0.4,0.464706,1,0,0,1,0.666667,0.325,0.425,0.359756,0.380282,0.386905,0.378676,0.35,0.370968,0,1,0.375,0.369118,0.371212,0.397727,0.371212,0.444635,0,0.6875,1
0.608759,1,0,0,1,0,1,1,0,0,0.608759,0.575,0.33,0.486888,0.409568,0.375,0.342857,0.3275,0.332353,0.5,0,1,0.553571,0.708333,1,0.575,0.594512,0.485915,0.333333,0.334559,0.484459,0.408499,0,0.375,0.334091,0.333824,0.325758,0.331818,0.325758,0.341895,0,0.4375,0
0.393248,1,0,0,0,1,1,0,1,0,0.393248,0.541667,0.375,0.36451,0.394136,0.5,0.375,0.3575,0.364706,0.375,1,1,0.375,0.333333,0.525,0.541667,0.35061,0.362676,0.386905,0.367647,0.361486,0.39299,0,0.5,0.375,0.360294,0.359848,0.359091,0.359848,0.367009,0,0.375,0
1,1,0,0,0,1,1,0,1,0,1,0.591667,0.425,1,1,0.625,0.410714,1,1,0.375,1,1,0.625,0.333333,0.625,0.591667,0.777439,1,0.446429,0.441176,0.574324,1,0,0.625,0.420455,0.419118,0.435606,1,0.435606,1,0,0.6875,1
1,1,0,1,1,0,0,1,0,0,1,0.658333,0.34,0.644231,0.47284,0.625,0.35,0.3625,0.361765,0.375,0,0,0.482143,0.625,0.725,0.658333,0.365854,0.644366,0.345238,0.367647,0.412162,0.472084,0,0.625,0.343182,0.375,0.378788,0.363636,0.378788,0.364726,0,0.5,1
0.456022,1,1,1,0,0,0,1,0,0,0.456022,0.458333,0.405,0.504371,0.421914,0.5,0.396429,0.575,0.501471,0.375,0,0,0.660714,0.666667,0.425,0.458333,0.625,0.503521,0.422619,0.698529,0.476351,0.420906,0,0.5,0.402273,0.625,0.700758,0.556818,0.700758,0.473174,0,0.5625,1
0.412044,1,0,0,0,1,1,0,1,0,0.412044,0.591667,0.36,0.416958,0.470988,0.5,0.403571,0.375,0.386765,1,0,0,0.625,0.333333,0.775,0.591667,0.472561,0.415493,0.369048,0.404412,0.557432,0.470223,0,0.5,0.411364,0.389706,0.397727,0.375,0.397727,0.384132,0,0.6875,1
0.42792,1,1,0,0,0,1,0,1,0,0.42792,0.491667,0.425,0.381993,0.378086,0.375,0.446429,0.4,0.375,0.375,1,1,0.339286,0.416667,0.775,0.491667,0.411585,0.380282,0.446429,0.404412,0.415541,0.376861,0,0.375,0.465909,0.419118,0.435606,0.397727,0.435606,0.375,0,0.375,0
